"famID","parent","plantID","plantID3","longID","barcode","loc","year","rep","row","col","self","merge_col"
"WGN55","D",NA,77,NA,NA,"TLI",2017,2,NA,NA,NA,"NA_TLI_2017_2"
"WGN55","C",39,78,"WGN55D39",3699,"TLI",2017,1,56,43,NA,"WGN55D39_TLI_2017_1"
"WGN55","C",39,78,"WGN55D39",4984,"TLI",2017,2,17,44,NA,"WGN55D39_TLI_2017_2"
"WGN55","D",40,79,"WGN55C40",3635,"TLI",2017,1,41,36,"self","WGN55C40_TLI_2017_1"
"WGN55","D",40,79,"WGN55C40",4920,"TLI",2017,2,10,17,"self","WGN55C40_TLI_2017_2"
"WGN55","C",40,80,"WGN55D40",3700,"TLI",2017,1,34,30,NA,"WGN55D40_TLI_2017_1"
"WGN55","C",40,80,"WGN55D40",4985,"TLI",2017,2,16,25,NA,"WGN55D40_TLI_2017_2"
"WGN55","D",41,81,"WGN55C41",3636,"TLI",2017,1,57,12,NA,"WGN55C41_TLI_2017_1"
"WGN55","D",41,81,"WGN55C41",4921,"TLI",2017,2,18,46,NA,"WGN55C41_TLI_2017_2"
"WGN55","C",41,82,"WGN55D41",3701,"TLI",2017,1,57,40,NA,"WGN55D41_TLI_2017_1"
"WGN55","C",41,82,"WGN55D41",4986,"TLI",2017,2,5,27,NA,"WGN55D41_TLI_2017_2"
"WGN55","D",42,83,"WGN55C42",3637,"TLI",2017,1,37,44,NA,"WGN55C42_TLI_2017_1"
"WGN55","D",42,83,"WGN55C42",4922,"TLI",2017,2,15,14,NA,"WGN55C42_TLI_2017_2"
"WGN55","C",42,84,"WGN55D42",3702,"TLI",2017,1,38,28,NA,"WGN55D42_TLI_2017_1"
"WGN55","C",42,84,"WGN55D42",4987,"TLI",2017,2,5,16,NA,"WGN55D42_TLI_2017_2"
"WGN55","D",43,85,"WGN55C43",3638,"TLI",2017,1,39,25,NA,"WGN55C43_TLI_2017_1"
"WGN55","D",43,85,"WGN55C43",4923,"TLI",2017,2,19,45,NA,"WGN55C43_TLI_2017_2"
"WGN55","C",43,86,"WGN55D43",3703,"TLI",2017,1,55,1,NA,"WGN55D43_TLI_2017_1"
"WGN55","C",43,86,"WGN55D43",4988,"TLI",2017,2,7,33,NA,"WGN55D43_TLI_2017_2"
"WGN55","D",44,87,"WGN55C44",3639,"TLI",2017,1,35,45,NA,"WGN55C44_TLI_2017_1"
"WGN55","D",44,87,"WGN55C44",4924,"TLI",2017,2,4,42,NA,"WGN55C44_TLI_2017_2"
"WGN55","C",44,88,"WGN55D44",3704,"TLI",2017,1,40,12,NA,"WGN55D44_TLI_2017_1"
"WGN55","C",44,88,"WGN55D44",4989,"TLI",2017,2,9,33,NA,"WGN55D44_TLI_2017_2"
"WGN55","D",45,89,"WGN55C45",3640,"TLI",2017,1,42,33,NA,"WGN55C45_TLI_2017_1"
"WGN55","D",45,89,"WGN55C45",4925,"TLI",2017,2,8,10,NA,"WGN55C45_TLI_2017_2"
"WGN55","C",45,90,"WGN55D45",3705,"TLI",2017,1,39,23,NA,"WGN55D45_TLI_2017_1"
"WGN55","C",45,90,"WGN55D45",4990,"TLI",2017,2,4,31,NA,"WGN55D45_TLI_2017_2"
"WGN55","D",46,91,"WGN55C46",3641,"TLI",2017,1,56,33,NA,"WGN55C46_TLI_2017_1"
"WGN55","D",46,91,"WGN55C46",4926,"TLI",2017,2,7,32,NA,"WGN55C46_TLI_2017_2"
"WGN55","C",46,92,"WGN55D46",3706,"TLI",2017,1,47,34,NA,"WGN55D46_TLI_2017_1"
"WGN55","C",46,92,"WGN55D46",4991,"TLI",2017,2,22,20,NA,"WGN55D46_TLI_2017_2"
"WGN55","D",47,93,"WGN55C47",3642,"TLI",2017,1,35,11,NA,"WGN55C47_TLI_2017_1"
"WGN55","D",47,93,"WGN55C47",4927,"TLI",2017,2,2,23,NA,"WGN55C47_TLI_2017_2"
"WGN55","C",47,94,"WGN55D47",3707,"TLI",2017,1,31,24,NA,"WGN55D47_TLI_2017_1"
"WGN55","C",47,94,"WGN55D47",4992,"TLI",2017,2,13,2,NA,"WGN55D47_TLI_2017_2"
"WGN55","D",48,95,"WGN55C48",3643,"TLI",2017,1,30,33,NA,"WGN55C48_TLI_2017_1"
"WGN55","D",48,95,"WGN55C48",4928,"TLI",2017,2,17,38,NA,"WGN55C48_TLI_2017_2"
"WGN55","C",48,96,"WGN55D48",3708,"TLI",2017,1,38,14,NA,"WGN55D48_TLI_2017_1"
"WGN55","C",48,96,"WGN55D48",4993,"TLI",2017,2,20,30,NA,"WGN55D48_TLI_2017_2"
"WGN55","D",49,97,"WGN55C49",3644,"TLI",2017,1,36,16,NA,"WGN55C49_TLI_2017_1"
"WGN55","D",49,97,"WGN55C49",4929,"TLI",2017,2,2,6,NA,"WGN55C49_TLI_2017_2"
"WGN55","C",49,98,"WGN55D49",3709,"TLI",2017,1,46,45,NA,"WGN55D49_TLI_2017_1"
"WGN55","C",49,98,"WGN55D49",4994,"TLI",2017,2,20,14,NA,"WGN55D49_TLI_2017_2"
"WGN55","D",50,99,"WGN55C50",3645,"TLI",2017,1,41,15,NA,"WGN55C50_TLI_2017_1"
"WGN55","D",50,99,"WGN55C50",4930,"TLI",2017,2,17,26,NA,"WGN55C50_TLI_2017_2"
"WGN55","C",50,100,"WGN55D50",3710,"TLI",2017,1,49,40,NA,"WGN55D50_TLI_2017_1"
"WGN55","C",50,100,"WGN55D50",4995,"TLI",2017,2,20,13,NA,"WGN55D50_TLI_2017_2"
"WGN55","D",51,101,"WGN55C51",3646,"TLI",2017,1,56,38,NA,"WGN55C51_TLI_2017_1"
"WGN55","D",51,101,"WGN55C51",4931,"TLI",2017,2,6,34,NA,"WGN55C51_TLI_2017_2"
"WGN55","C",51,102,"WGN55D51",3711,"TLI",2017,1,39,42,NA,"WGN55D51_TLI_2017_1"
"WGN55","C",51,102,"WGN55D51",4996,"TLI",2017,2,1,45,NA,"WGN55D51_TLI_2017_2"
"WGN55","D",52,103,"WGN55C52",3647,"TLI",2017,1,53,37,NA,"WGN55C52_TLI_2017_1"
"WGN55","D",52,103,"WGN55C52",4932,"TLI",2017,2,16,43,NA,"WGN55C52_TLI_2017_2"
"WGN55","C",52,104,"WGN55D52",3712,"TLI",2017,1,46,11,NA,"WGN55D52_TLI_2017_1"
"WGN55","C",52,104,"WGN55D52",4997,"TLI",2017,2,25,10,NA,"WGN55D52_TLI_2017_2"
"WGN55","D",53,105,"WGN55C53",3648,"TLI",2017,1,53,24,NA,"WGN55C53_TLI_2017_1"
"WGN55","D",53,105,"WGN55C53",4933,"TLI",2017,2,10,6,NA,"WGN55C53_TLI_2017_2"
"WGN55","C",53,106,"WGN55D53",3713,"TLI",2017,1,57,29,NA,"WGN55D53_TLI_2017_1"
"WGN55","C",53,106,"WGN55D53",4998,"TLI",2017,2,10,30,NA,"WGN55D53_TLI_2017_2"
"WGN55","D",54,107,"WGN55C54",3649,"TLI",2017,1,33,32,NA,"WGN55C54_TLI_2017_1"
"WGN55","D",54,107,"WGN55C54",4934,"TLI",2017,2,12,36,NA,"WGN55C54_TLI_2017_2"
"WGN55","C",54,108,"WGN55D54",3714,"TLI",2017,1,35,22,NA,"WGN55D54_TLI_2017_1"
"WGN55","C",54,108,"WGN55D54",4999,"TLI",2017,2,22,3,NA,"WGN55D54_TLI_2017_2"
"WGN55","D",55,109,"WGN55C55",3650,"TLI",2017,1,43,14,NA,"WGN55C55_TLI_2017_1"
"WGN55","D",55,109,"WGN55C55",4935,"TLI",2017,2,13,40,NA,"WGN55C55_TLI_2017_2"
"WGN55","C",55,110,"WGN55D55",3715,"TLI",2017,1,31,26,NA,"WGN55D55_TLI_2017_1"
"WGN55","C",55,110,"WGN55D55",5000,"TLI",2017,2,11,26,NA,"WGN55D55_TLI_2017_2"
"WGN55","D",56,111,"WGN55C56",3651,"TLI",2017,1,50,16,NA,"WGN55C56_TLI_2017_1"
"WGN55","D",56,111,"WGN55C56",4936,"TLI",2017,2,5,23,NA,"WGN55C56_TLI_2017_2"
"WGN55","C",56,112,"WGN55D56",3716,"TLI",2017,1,44,24,NA,"WGN55D56_TLI_2017_1"
"WGN55","C",56,112,"WGN55D56",5001,"TLI",2017,2,8,4,NA,"WGN55D56_TLI_2017_2"
"WGN55","D",57,113,"WGN55C57",3652,"TLI",2017,1,50,30,NA,"WGN55C57_TLI_2017_1"
"WGN55","D",57,113,"WGN55C57",4937,"TLI",2017,2,14,21,NA,"WGN55C57_TLI_2017_2"
"WGN55","C",57,114,"WGN55D57",3717,"TLI",2017,1,44,16,NA,"WGN55D57_TLI_2017_1"
"WGN55","C",57,114,"WGN55D57",5002,"TLI",2017,2,3,34,NA,"WGN55D57_TLI_2017_2"
"WGN55","D",58,115,"WGN55C58",3653,"TLI",2017,1,39,44,NA,"WGN55C58_TLI_2017_1"
"WGN55","D",58,115,"WGN55C58",4938,"TLI",2017,2,19,28,NA,"WGN55C58_TLI_2017_2"
"WGN55","C",58,116,"WGN55D58",3718,"TLI",2017,1,48,35,NA,"WGN55D58_TLI_2017_1"
"WGN55","C",58,116,"WGN55D58",5003,"TLI",2017,2,27,36,NA,"WGN55D58_TLI_2017_2"
"WGN55","D",59,117,"WGN55C59",3654,"TLI",2017,1,48,1,NA,"WGN55C59_TLI_2017_1"
"WGN55","D",59,117,"WGN55C59",4939,"TLI",2017,2,9,37,NA,"WGN55C59_TLI_2017_2"
"WGN55","C",59,118,"WGN55D59",3719,"TLI",2017,1,37,33,NA,"WGN55D59_TLI_2017_1"
"WGN55","C",59,118,"WGN55D59",5004,"TLI",2017,2,12,35,NA,"WGN55D59_TLI_2017_2"
"WGN55","D",60,119,"WGN55C60",3655,"TLI",2017,1,48,45,NA,"WGN55C60_TLI_2017_1"
"WGN55","D",60,119,"WGN55C60",4940,"TLI",2017,2,13,43,NA,"WGN55C60_TLI_2017_2"
"WGN55","C",60,120,"WGN55D60",3720,"TLI",2017,1,50,21,NA,"WGN55D60_TLI_2017_1"
"WGN55","C",NA,120,NA,NA,"TLI",2017,2,NA,NA,NA,"NA_TLI_2017_2"
"WGN55","D",61,121,"WGN55C61",3656,"TLI",2017,1,31,37,NA,"WGN55C61_TLI_2017_1"
"WGN55","D",61,121,"WGN55C61",4941,"TLI",2017,2,5,46,NA,"WGN55C61_TLI_2017_2"
"WGN55","C",61,122,"WGN55D61",3721,"TLI",2017,1,50,13,NA,"WGN55D61_TLI_2017_1"
"WGN55","C",61,122,"WGN55D61",5006,"TLI",2017,2,24,36,NA,"WGN55D61_TLI_2017_2"
"WGN55","D",62,123,"WGN55C62",3657,"TLI",2017,1,47,26,NA,"WGN55C62_TLI_2017_1"
"WGN55","D",62,123,"WGN55C62",4942,"TLI",2017,2,28,34,NA,"WGN55C62_TLI_2017_2"
"WGN55","C",62,124,"WGN55D62",3722,"TLI",2017,1,53,34,NA,"WGN55D62_TLI_2017_1"
"WGN55","C",62,124,"WGN55D62",5007,"TLI",2017,2,14,36,NA,"WGN55D62_TLI_2017_2"
"WGN55","D",63,125,"WGN55C63",3658,"TLI",2017,1,38,17,NA,"WGN55C63_TLI_2017_1"
"WGN55","D",63,125,"WGN55C63",4943,"TLI",2017,2,20,27,NA,"WGN55C63_TLI_2017_2"
"WGN55","C",63,126,"WGN55D63",3723,"TLI",2017,1,53,33,NA,"WGN55D63_TLI_2017_1"
"WGN55","C",63,126,"WGN55D63",5008,"TLI",2017,2,21,7,NA,"WGN55D63_TLI_2017_2"
"WGN55","D",64,127,"WGN55C64",3659,"TLI",2017,1,38,30,"self","WGN55C64_TLI_2017_1"
"WGN55","D",64,127,"WGN55C64",4944,"TLI",2017,2,28,13,"self","WGN55C64_TLI_2017_2"
"WGN55","C",64,128,"WGN55D64",3724,"TLI",2017,1,48,2,NA,"WGN55D64_TLI_2017_1"
"WGN55","C",64,128,"WGN55D64",5009,"TLI",2017,2,26,27,NA,"WGN55D64_TLI_2017_2"
"WGN55","D",65,129,"WGN55C65",3660,"TLI",2017,1,45,39,NA,"WGN55C65_TLI_2017_1"
"WGN55","D",65,129,"WGN55C65",4945,"TLI",2017,2,23,24,NA,"WGN55C65_TLI_2017_2"
"WGN55","C",65,130,"WGN55D65",3725,"TLI",2017,1,47,29,NA,"WGN55D65_TLI_2017_1"
"WGN55","C",65,130,"WGN55D65",5010,"TLI",2017,2,21,19,NA,"WGN55D65_TLI_2017_2"
"WGN63","C",1,1,"WGN63C01",3726,"TLI",2017,1,52,22,NA,"WGN63C01_TLI_2017_1"
"WGN63","C",1,1,"WGN63C01",5011,"TLI",2017,2,11,38,NA,"WGN63C01_TLI_2017_2"
"WGN63","D",1,2,"WGN63D01",3791,"TLI",2017,1,47,27,NA,"WGN63D01_TLI_2017_1"
"WGN63","D",1,2,"WGN63D01",5076,"TLI",2017,2,5,11,NA,"WGN63D01_TLI_2017_2"
"WGN63","C",2,3,"WGN63C02",3727,"TLI",2017,1,49,36,NA,"WGN63C02_TLI_2017_1"
"WGN63","C",2,3,"WGN63C02",5012,"TLI",2017,2,11,32,NA,"WGN63C02_TLI_2017_2"
"WGN63","D",2,4,"WGN63D02",3792,"TLI",2017,1,35,40,NA,"WGN63D02_TLI_2017_1"
"WGN63","D",2,4,"WGN63D02",5077,"TLI",2017,2,2,17,NA,"WGN63D02_TLI_2017_2"
"WGN63","C",3,5,"WGN63C03",3728,"TLI",2017,1,39,37,NA,"WGN63C03_TLI_2017_1"
"WGN63","C",3,5,"WGN63C03",5013,"TLI",2017,2,14,19,NA,"WGN63C03_TLI_2017_2"
"WGN63","D",3,6,"WGN63D03",3793,"TLI",2017,1,55,23,NA,"WGN63D03_TLI_2017_1"
"WGN63","D",3,6,"WGN63D03",5078,"TLI",2017,2,7,26,NA,"WGN63D03_TLI_2017_2"
"WGN63","C",4,7,"WGN63C04",3729,"TLI",2017,1,30,18,NA,"WGN63C04_TLI_2017_1"
"WGN63","C",4,7,"WGN63C04",5014,"TLI",2017,2,8,37,NA,"WGN63C04_TLI_2017_2"
"WGN63","D",4,8,"WGN63D04",3794,"TLI",2017,1,36,37,NA,"WGN63D04_TLI_2017_1"
"WGN63","D",4,8,"WGN63D04",5079,"TLI",2017,2,7,37,NA,"WGN63D04_TLI_2017_2"
"WGN63","C",5,9,"WGN63C05",3730,"TLI",2017,1,42,15,NA,"WGN63C05_TLI_2017_1"
"WGN63","C",5,9,"WGN63C05",5015,"TLI",2017,2,13,42,NA,"WGN63C05_TLI_2017_2"
"WGN63","D",5,10,"WGN63D05",3795,"TLI",2017,1,55,14,NA,"WGN63D05_TLI_2017_1"
"WGN63","D",5,10,"WGN63D05",5080,"TLI",2017,2,5,7,NA,"WGN63D05_TLI_2017_2"
"WGN63","C",6,11,"WGN63C06",3731,"TLI",2017,1,55,35,"self","WGN63C06_TLI_2017_1"
"WGN63","C",6,11,"WGN63C06",5016,"TLI",2017,2,21,18,"self","WGN63C06_TLI_2017_2"
"WGN63","D",6,12,"WGN63D06",3796,"TLI",2017,1,35,34,NA,"WGN63D06_TLI_2017_1"
"WGN63","D",6,12,"WGN63D06",5081,"TLI",2017,2,9,27,NA,"WGN63D06_TLI_2017_2"
"WGN63","C",7,13,"WGN63C07",3732,"TLI",2017,1,44,26,NA,"WGN63C07_TLI_2017_1"
"WGN63","C",7,13,"WGN63C07",5017,"TLI",2017,2,22,30,NA,"WGN63C07_TLI_2017_2"
"WGN63","D",7,14,"WGN63D07",3797,"TLI",2017,1,30,4,NA,"WGN63D07_TLI_2017_1"
"WGN63","D",7,14,"WGN63D07",5082,"TLI",2017,2,6,20,NA,"WGN63D07_TLI_2017_2"
"WGN63","C",8,15,"WGN63C08",3733,"TLI",2017,1,41,27,"self","WGN63C08_TLI_2017_1"
"WGN63","C",8,15,"WGN63C08",5018,"TLI",2017,2,24,3,"self","WGN63C08_TLI_2017_2"
"WGN63","D",8,16,"WGN63D08",3798,"TLI",2017,1,50,22,NA,"WGN63D08_TLI_2017_1"
"WGN63","D",8,16,"WGN63D08",5083,"TLI",2017,2,9,14,NA,"WGN63D08_TLI_2017_2"
"WGN63","C",9,17,"WGN63C09",3734,"TLI",2017,1,50,12,NA,"WGN63C09_TLI_2017_1"
"WGN63","C",9,17,"WGN63C09",5019,"TLI",2017,2,18,34,NA,"WGN63C09_TLI_2017_2"
"WGN63","D",9,18,"WGN63D09",3799,"TLI",2017,1,53,9,NA,"WGN63D09_TLI_2017_1"
"WGN63","D",9,18,"WGN63D09",5084,"TLI",2017,2,23,20,NA,"WGN63D09_TLI_2017_2"
"WGN63","C",10,19,"WGN63C10",3735,"TLI",2017,1,57,24,NA,"WGN63C10_TLI_2017_1"
"WGN63","C",10,19,"WGN63C10",5020,"TLI",2017,2,12,10,NA,"WGN63C10_TLI_2017_2"
"WGN63","D",10,20,"WGN63D10",3800,"TLI",2017,1,53,4,NA,"WGN63D10_TLI_2017_1"
"WGN63","D",10,20,"WGN63D10",5085,"TLI",2017,2,5,30,NA,"WGN63D10_TLI_2017_2"
"WGN63","C",11,21,"WGN63C11",3736,"TLI",2017,1,38,21,NA,"WGN63C11_TLI_2017_1"
"WGN63","C",11,21,"WGN63C11",5021,"TLI",2017,2,3,24,NA,"WGN63C11_TLI_2017_2"
"WGN63","D",11,22,"WGN63D11",3801,"TLI",2017,1,39,7,NA,"WGN63D11_TLI_2017_1"
"WGN63","D",11,22,"WGN63D11",5086,"TLI",2017,2,18,1,NA,"WGN63D11_TLI_2017_2"
"WGN63","C",12,23,"WGN63C12",3737,"TLI",2017,1,38,40,NA,"WGN63C12_TLI_2017_1"
"WGN63","C",12,23,"WGN63C12",5022,"TLI",2017,2,26,37,NA,"WGN63C12_TLI_2017_2"
"WGN63","D",12,24,"WGN63D12",3802,"TLI",2017,1,42,24,NA,"WGN63D12_TLI_2017_1"
"WGN63","D",12,24,"WGN63D12",5087,"TLI",2017,2,17,31,NA,"WGN63D12_TLI_2017_2"
"WGN63","C",13,25,"WGN63C13",3738,"TLI",2017,1,48,23,NA,"WGN63C13_TLI_2017_1"
"WGN63","C",13,25,"WGN63C13",5023,"TLI",2017,2,27,1,NA,"WGN63C13_TLI_2017_2"
"WGN63","D",13,26,"WGN63D13",3803,"TLI",2017,1,44,31,NA,"WGN63D13_TLI_2017_1"
"WGN63","D",13,26,"WGN63D13",5088,"TLI",2017,2,13,23,NA,"WGN63D13_TLI_2017_2"
"WGN63","C",14,27,"WGN63C14",3739,"TLI",2017,1,53,15,NA,"WGN63C14_TLI_2017_1"
"WGN63","C",14,27,"WGN63C14",5024,"TLI",2017,2,18,16,NA,"WGN63C14_TLI_2017_2"
"WGN63","D",14,28,"WGN63D14",3804,"TLI",2017,1,53,16,NA,"WGN63D14_TLI_2017_1"
"WGN63","D",14,28,"WGN63D14",5089,"TLI",2017,2,13,35,NA,"WGN63D14_TLI_2017_2"
"WGN63","C",15,29,"WGN63C15",3740,"TLI",2017,1,48,36,NA,"WGN63C15_TLI_2017_1"
"WGN63","C",15,29,"WGN63C15",5025,"TLI",2017,2,13,30,NA,"WGN63C15_TLI_2017_2"
"WGN63","D",15,30,"WGN63D15",3805,"TLI",2017,1,56,41,NA,"WGN63D15_TLI_2017_1"
"WGN63","D",15,30,"WGN63D15",5090,"TLI",2017,2,23,17,NA,"WGN63D15_TLI_2017_2"
"WGN63","C",16,31,"WGN63C16",3741,"TLI",2017,1,31,33,NA,"WGN63C16_TLI_2017_1"
"WGN63","C",16,31,"WGN63C16",5026,"TLI",2017,2,25,19,NA,"WGN63C16_TLI_2017_2"
"WGN63","D",16,32,"WGN63D16",3806,"TLI",2017,1,37,17,NA,"WGN63D16_TLI_2017_1"
"WGN63","D",16,32,"WGN63D16",5091,"TLI",2017,2,16,5,NA,"WGN63D16_TLI_2017_2"
"WGN63","C",17,33,"WGN63C17",3742,"TLI",2017,1,53,46,NA,"WGN63C17_TLI_2017_1"
"WGN63","C",17,33,"WGN63C17",5027,"TLI",2017,2,16,9,NA,"WGN63C17_TLI_2017_2"
"WGN63","D",17,34,"WGN63D17",3807,"TLI",2017,1,47,46,NA,"WGN63D17_TLI_2017_1"
"WGN63","D",17,34,"WGN63D17",5092,"TLI",2017,2,10,14,NA,"WGN63D17_TLI_2017_2"
"WGN63","C",18,35,"WGN63C18",3743,"TLI",2017,1,37,32,NA,"WGN63C18_TLI_2017_1"
"WGN63","C",18,35,"WGN63C18",5028,"TLI",2017,2,2,30,NA,"WGN63C18_TLI_2017_2"
"WGN63","D",18,36,"WGN63D18",3808,"TLI",2017,1,57,31,NA,"WGN63D18_TLI_2017_1"
"WGN63","D",18,36,"WGN63D18",5093,"TLI",2017,2,14,1,NA,"WGN63D18_TLI_2017_2"
"WGN63","C",19,37,"WGN63C19",3744,"TLI",2017,1,38,36,NA,"WGN63C19_TLI_2017_1"
"WGN63","C",19,37,"WGN63C19",5029,"TLI",2017,2,1,46,NA,"WGN63C19_TLI_2017_2"
"WGN63","D",19,38,"WGN63D19",3809,"TLI",2017,1,56,36,NA,"WGN63D19_TLI_2017_1"
"WGN63","D",NA,38,NA,NA,"TLI",2017,2,NA,NA,NA,"NA_TLI_2017_2"
"WGN63","C",20,39,"WGN63C20",3745,"TLI",2017,1,50,26,NA,"WGN63C20_TLI_2017_1"
"WGN63","C",NA,39,NA,NA,"TLI",2017,2,NA,NA,NA,"NA_TLI_2017_2"
"WGN63","D",20,40,"WGN63D20",3810,"TLI",2017,1,40,3,NA,"WGN63D20_TLI_2017_1"
"WGN63","D",20,40,"WGN63D20",5095,"TLI",2017,2,23,8,NA,"WGN63D20_TLI_2017_2"
"WGN63","C",21,41,"WGN63C21",3746,"TLI",2017,1,46,44,NA,"WGN63C21_TLI_2017_1"
"WGN63","C",21,41,"WGN63C21",5031,"TLI",2017,2,20,21,NA,"WGN63C21_TLI_2017_2"
"WGN63","D",21,42,"WGN63D21",3811,"TLI",2017,1,48,4,NA,"WGN63D21_TLI_2017_1"
"WGN63","D",21,42,"WGN63D21",5096,"TLI",2017,2,24,12,NA,"WGN63D21_TLI_2017_2"
"WGN63","C",22,43,"WGN63C22",3747,"TLI",2017,1,46,1,NA,"WGN63C22_TLI_2017_1"
"WGN63","C",22,43,"WGN63C22",5032,"TLI",2017,2,6,32,NA,"WGN63C22_TLI_2017_2"
"WGN63","D",22,44,"WGN63D22",3812,"TLI",2017,1,48,17,NA,"WGN63D22_TLI_2017_1"
"WGN63","D",22,44,"WGN63D22",5097,"TLI",2017,2,16,17,NA,"WGN63D22_TLI_2017_2"
"WGN63","C",23,45,"WGN63C23",3748,"TLI",2017,1,38,16,NA,"WGN63C23_TLI_2017_1"
"WGN63","C",23,45,"WGN63C23",5033,"TLI",2017,2,20,16,NA,"WGN63C23_TLI_2017_2"
"WGN63","D",23,46,"WGN63D23",3813,"TLI",2017,1,34,24,NA,"WGN63D23_TLI_2017_1"
"WGN63","D",23,46,"WGN63D23",5098,"TLI",2017,2,26,30,NA,"WGN63D23_TLI_2017_2"
"WGN63","C",24,47,"WGN63C24",3749,"TLI",2017,1,38,41,NA,"WGN63C24_TLI_2017_1"
"WGN63","C",24,47,"WGN63C24",5034,"TLI",2017,2,20,29,NA,"WGN63C24_TLI_2017_2"
"WGN63","D",24,48,"WGN63D24",3814,"TLI",2017,1,49,44,NA,"WGN63D24_TLI_2017_1"
"WGN63","D",24,48,"WGN63D24",5099,"TLI",2017,2,27,32,NA,"WGN63D24_TLI_2017_2"
"WGN63","C",25,49,"WGN63C25",3750,"TLI",2017,1,47,28,NA,"WGN63C25_TLI_2017_1"
"WGN63","C",25,49,"WGN63C25",5035,"TLI",2017,2,20,1,NA,"WGN63C25_TLI_2017_2"
"WGN63","D",25,50,"WGN63D25",3815,"TLI",2017,1,40,33,NA,"WGN63D25_TLI_2017_1"
"WGN63","D",25,50,"WGN63D25",5100,"TLI",2017,2,1,27,NA,"WGN63D25_TLI_2017_2"
"WGN63","C",26,51,"WGN63C26",3751,"TLI",2017,1,40,45,NA,"WGN63C26_TLI_2017_1"
"WGN63","C",26,51,"WGN63C26",5036,"TLI",2017,2,27,35,NA,"WGN63C26_TLI_2017_2"
"WGN63","D",26,52,"WGN63D26",3816,"TLI",2017,1,52,17,NA,"WGN63D26_TLI_2017_1"
"WGN63","D",26,52,"WGN63D26",5101,"TLI",2017,2,3,3,NA,"WGN63D26_TLI_2017_2"
"WGN63","C",27,53,"WGN63C27",3752,"TLI",2017,1,40,22,NA,"WGN63C27_TLI_2017_1"
"WGN63","C",27,53,"WGN63C27",5037,"TLI",2017,2,10,25,NA,"WGN63C27_TLI_2017_2"
"WGN63","D",27,54,"WGN63D27",3817,"TLI",2017,1,50,15,NA,"WGN63D27_TLI_2017_1"
"WGN63","D",27,54,"WGN63D27",5102,"TLI",2017,2,22,12,NA,"WGN63D27_TLI_2017_2"
"WGN63","C",28,55,"WGN63C28",3753,"TLI",2017,1,55,32,NA,"WGN63C28_TLI_2017_1"
"WGN63","C",28,55,"WGN63C28",5038,"TLI",2017,2,15,44,NA,"WGN63C28_TLI_2017_2"
"WGN63","D",28,56,"WGN63D28",3818,"TLI",2017,1,53,25,NA,"WGN63D28_TLI_2017_1"
"WGN63","D",28,56,"WGN63D28",5103,"TLI",2017,2,24,7,NA,"WGN63D28_TLI_2017_2"
"WGN63","C",29,57,"WGN63C29",3754,"TLI",2017,1,31,31,NA,"WGN63C29_TLI_2017_1"
"WGN63","C",29,57,"WGN63C29",5039,"TLI",2017,2,28,41,NA,"WGN63C29_TLI_2017_2"
"WGN63","D",29,58,"WGN63D29",3819,"TLI",2017,1,49,8,NA,"WGN63D29_TLI_2017_1"
"WGN63","D",29,58,"WGN63D29",5104,"TLI",2017,2,26,25,NA,"WGN63D29_TLI_2017_2"
"WGN63","C",30,59,"WGN63C30",3755,"TLI",2017,1,57,34,NA,"WGN63C30_TLI_2017_1"
"WGN63","C",30,59,"WGN63C30",5040,"TLI",2017,2,5,9,NA,"WGN63C30_TLI_2017_2"
"WGN63","D",30,60,"WGN63D30",3820,"TLI",2017,1,46,10,NA,"WGN63D30_TLI_2017_1"
"WGN63","D",30,60,"WGN63D30",5105,"TLI",2017,2,8,20,NA,"WGN63D30_TLI_2017_2"
"WGN63","C",31,61,"WGN63C31",3756,"TLI",2017,1,49,43,NA,"WGN63C31_TLI_2017_1"
"WGN63","C",31,61,"WGN63C31",5041,"TLI",2017,2,23,36,NA,"WGN63C31_TLI_2017_2"
"WGN63","D",31,62,"WGN63D31",3821,"TLI",2017,1,33,38,NA,"WGN63D31_TLI_2017_1"
"WGN63","D",31,62,"WGN63D31",5106,"TLI",2017,2,11,7,NA,"WGN63D31_TLI_2017_2"
"WGN63","C",32,63,"WGN63C32",3757,"TLI",2017,1,49,42,NA,"WGN63C32_TLI_2017_1"
"WGN63","C",32,63,"WGN63C32",5042,"TLI",2017,2,17,34,NA,"WGN63C32_TLI_2017_2"
"WGN63","D",32,64,"WGN63D32",3822,"TLI",2017,1,36,10,NA,"WGN63D32_TLI_2017_1"
"WGN63","D",32,64,"WGN63D32",5107,"TLI",2017,2,25,36,NA,"WGN63D32_TLI_2017_2"
"WGN63","C",33,65,"WGN63C33",3758,"TLI",2017,1,47,23,NA,"WGN63C33_TLI_2017_1"
"WGN63","C",33,65,"WGN63C33",5043,"TLI",2017,2,19,44,NA,"WGN63C33_TLI_2017_2"
"WGN63","C",33,66,"WGN63D33",3823,"TLI",2017,1,34,5,NA,"WGN63D33_TLI_2017_1"
"WGN63","C",33,66,"WGN63D33",5108,"TLI",2017,2,25,21,NA,"WGN63D33_TLI_2017_2"
"WGN63","D",34,67,"WGN63C34",3759,"TLI",2017,1,44,20,NA,"WGN63C34_TLI_2017_1"
"WGN63","D",34,67,"WGN63C34",5044,"TLI",2017,2,7,44,NA,"WGN63C34_TLI_2017_2"
