"famID","parent","plantID","plantID3","longID","barcode","loc","year","rep","row","col","self","seed_area","seeds_per_spike"
"WGN38","D",27,54,"WGN38D27",3197,"TLI",2018,1,55,4,NA,NA,"0.007894737"
"WGN38","D",27,54,"WGN38D27",4482,"TLI",2018,2,13,14,NA,NA,NA
"WGN38","C",28,55,"WGN38C28",3118,"TLI",2018,1,35,9,NA,NA,"0.015789474"
"WGN38","C",NA,55,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","D",28,56,"WGN38D28",3198,"TLI",2018,1,46,13,NA,NA,"0.012096774"
"WGN38","D",28,56,"WGN38D28",4483,"TLI",2018,2,17,1,NA,NA,"0.008333333"
"WGN38","C",29,57,"WGN38C29",3119,"TLI",2018,1,36,34,"self",NA,NA
"WGN38","C",29,57,"WGN38C29",4404,"TLI",2018,2,23,29,"self",NA,NA
"WGN38","D",29,58,"WGN38D29",3199,"TLI",2018,1,49,25,"self",NA,NA
"WGN38","D",29,58,"WGN38D29",4484,"TLI",2018,2,23,38,"self",NA,NA
"WGN38","C",30,59,"WGN38C30",3120,"TLI",2018,1,47,31,NA,"6.3","0.740740741"
"WGN38","C",30,59,"WGN38C30",4405,"TLI",2018,2,28,43,NA,"6.2","0.243506494"
"WGN38","D",30,60,"WGN38D30",3200,"TLI",2018,1,56,45,"self",NA,NA
"WGN38","D",30,60,"WGN38D30",4485,"TLI",2018,2,20,45,"self",NA,NA
"WGN38","C",31,61,"WGN38C31",3121,"TLI",2018,1,50,34,NA,"5.4","0.114624506"
"WGN38","C",31,61,"WGN38C31",4406,"TLI",2018,2,19,4,NA,NA,"0.029166667"
"WGN38","D",31,62,"WGN38D31",3201,"TLI",2018,1,57,2,"self",NA,NA
"WGN38","D",31,62,"WGN38D31",4486,"TLI",2018,2,9,40,"self",NA,NA
"WGN38","C",32,63,"WGN38C32",3122,"TLI",2018,1,33,1,NA,NA,"0.032142857"
"WGN38","C",32,63,"WGN38C32",4407,"TLI",2018,2,23,11,NA,NA,"0.011363636"
"WGN38","D",32,64,"WGN38D32",3202,"TLI",2018,1,47,3,NA,NA,"0.004"
"WGN38","D",32,64,"WGN38D32",4487,"TLI",2018,2,7,12,NA,NA,"0.007594937"
"WGN38","C",33,65,"WGN38C33",3123,"TLI",2018,1,33,4,NA,NA,NA
"WGN38","C",33,65,"WGN38C33",4408,"TLI",2018,2,23,37,NA,"7.6","0.258333333"
"WGN38","D",33,66,"WGN38D33",3203,"TLI",2018,1,47,43,NA,"6","0.156521739"
"WGN38","D",33,66,"WGN38D33",4488,"TLI",2018,2,5,37,NA,NA,NA
"WGN38","C",34,67,"WGN38C34",3124,"TLI",2018,1,51,4,NA,"5.9","0.37962963"
"WGN38","C",34,67,"WGN38C34",4409,"TLI",2018,2,7,31,NA,"6.2","0.458333333"
"WGN38","D",34,68,"WGN38D34",3204,"TLI",2018,1,40,23,NA,NA,"0.07826087"
"WGN38","D",34,68,"WGN38D34",4489,"TLI",2018,2,28,29,NA,NA,"0.023376623"
"WGN38","C",35,69,"WGN38C35",3125,"TLI",2018,1,42,26,NA,NA,"0.013333333"
"WGN38","C",35,69,"WGN38C35",4410,"TLI",2018,2,28,33,NA,NA,NA
"WGN38","D",35,70,"WGN38D35",3205,"TLI",2018,1,40,16,NA,NA,"0.078703704"
"WGN38","D",35,70,"WGN38D35",4490,"TLI",2018,2,2,9,NA,NA,NA
"WGN38","C",36,71,"WGN38C36",3126,"TLI",2018,1,54,37,"self",NA,NA
"WGN38","C",NA,71,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",37,72,"WGN38C37",3127,"TLI",2018,1,35,28,NA,"6.9","0.454411765"
"WGN38","C",37,72,"WGN38C37",4412,"TLI",2018,2,15,31,NA,"5.6","0.123046875"
"WGN38","C",38,73,"WGN38C38",3128,"TLI",2018,1,51,46,NA,"6","0.586466165"
"WGN38","C",38,73,"WGN38C38",4413,"TLI",2018,2,5,14,NA,"6.1","0.103567319"
"WGN38","C",39,74,"WGN38C39",3129,"TLI",2018,1,43,42,NA,NA,"0.016783217"
"WGN38","C",39,74,"WGN38C39",4414,"TLI",2018,2,3,17,NA,NA,NA
"WGN38","C",40,75,"WGN38C40",3130,"TLI",2018,1,47,36,"self",NA,NA
"WGN38","C",40,75,"WGN38C40",4415,"TLI",2018,2,5,42,"self",NA,NA
"WGN38","C",41,76,"WGN38C41",3131,"TLI",2018,1,57,43,NA,NA,"0.366666667"
"WGN38","C",41,76,"WGN38C41",4416,"TLI",2018,2,25,23,NA,NA,"0.067346939"
"WGN38","C",42,77,"WGN38C42",3132,"TLI",2018,1,35,24,NA,"4.9","0.261038961"
"WGN38","C",42,77,"WGN38C42",4417,"TLI",2018,2,21,38,NA,"5.7","0.954166667"
"WGN38","C",43,78,"WGN38C43",3133,"TLI",2018,1,33,27,NA,"6.5","0.717948718"
"WGN38","C",43,78,"WGN38C43",4418,"TLI",2018,2,24,39,NA,"5","0.104066986"
"WGN38","C",44,79,"WGN38C44",3134,"TLI",2018,1,43,5,"self",NA,NA
"WGN38","C",NA,79,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",45,80,"WGN38C45",3135,"TLI",2018,1,43,12,NA,NA,NA
"WGN38","C",45,80,"WGN38C45",4420,"TLI",2018,2,9,18,NA,NA,"0.007462687"
"WGN38","C",46,81,"WGN38C46",3136,"TLI",2018,1,57,38,NA,"6.8","0.172297297"
"WGN38","C",46,81,"WGN38C46",4421,"TLI",2018,2,11,11,NA,NA,"0.068627451"
"WGN38","C",47,82,"WGN38C47",3137,"TLI",2018,1,38,19,NA,"5.9","0.103603604"
"WGN38","C",47,82,"WGN38C47",4422,"TLI",2018,2,3,30,NA,"6.4","0.101298701"
"WGN38","C",48,83,"WGN38C48",3138,"TLI",2018,1,38,25,NA,NA,"0.073170732"
"WGN38","C",48,83,"WGN38C48",4423,"TLI",2018,2,21,15,NA,"5.3","0.136363636"
"WGN38","C",49,84,"WGN38C49",3139,"TLI",2018,1,54,31,NA,"6.8","0.141891892"
"WGN38","C",49,84,"WGN38C49",4424,"TLI",2018,2,26,24,NA,"6.1","0.229411765"
"WGN38","C",50,85,"WGN38C50",3140,"TLI",2018,1,45,37,NA,NA,"0.031982942"
"WGN38","C",NA,85,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",51,86,"WGN38C51",3141,"TLI",2018,1,49,24,NA,"6.1","0.344262295"
"WGN38","C",51,86,"WGN38C51",4426,"TLI",2018,2,11,35,NA,"5.5","0.161331626"
"WGN38","C",52,87,"WGN38C52",3142,"TLI",2018,1,39,41,NA,NA,"0.026041667"
"WGN38","C",52,87,"WGN38C52",4427,"TLI",2018,2,25,33,NA,NA,"0.014778325"
"WGN38","C",53,88,"WGN38C53",3143,"TLI",2018,1,48,11,NA,NA,"0.055147059"
"WGN38","C",53,88,"WGN38C53",4428,"TLI",2018,2,17,6,NA,NA,"0.034285714"
"WGN38","C",54,89,"WGN38C54",3144,"TLI",2018,1,48,44,NA,"6.5","0.448051948"
"WGN38","C",54,89,"WGN38C54",4429,"TLI",2018,2,27,22,NA,NA,"0.0525"
"WGN38","C",55,90,"WGN38C55",3145,"TLI",2018,1,37,21,NA,"5.9","0.745192308"
"WGN38","C",55,90,"WGN38C55",4430,"TLI",2018,2,13,29,NA,"5.8","0.280769231"
"WGN38","C",56,91,"WGN38C56",3146,"TLI",2018,1,49,10,NA,NA,"0.062686567"
"WGN38","C",56,91,"WGN38C56",4431,"TLI",2018,2,24,2,NA,NA,"0.010273973"
"WGN38","C",57,92,"WGN38C57",3147,"TLI",2018,1,42,22,NA,NA,"0.007894737"
"WGN38","C",57,92,"WGN38C57",4432,"TLI",2018,2,15,46,NA,"5.6","0.096673597"
"WGN38","C",58,93,"WGN38C58",3148,"TLI",2018,1,56,2,NA,"5.5","0.308695652"
"WGN38","C",58,93,"WGN38C58",4433,"TLI",2018,2,8,31,NA,NA,NA
"WGN38","C",59,94,"WGN38C59",3149,"TLI",2018,1,48,38,NA,"5.8","0.435483871"
"WGN38","C",59,94,"WGN38C59",4434,"TLI",2018,2,21,24,NA,"5.4","0.156521739"
"WGN38","C",60,95,"WGN38C60",3150,"TLI",2018,1,34,38,NA,NA,"0.032142857"
"WGN38","C",60,95,"WGN38C60",4435,"TLI",2018,2,4,39,NA,NA,NA
"WGN38","C",61,96,"WGN38C61",3151,"TLI",2018,1,55,38,NA,"5.6","0.231818182"
"WGN38","C",61,96,"WGN38C61",4436,"TLI",2018,2,13,24,NA,"5.7","0.091139241"
"WGN38","C",62,97,"WGN38C62",3152,"TLI",2018,1,55,42,NA,"5.6","0.121875"
"WGN38","C",62,97,"WGN38C62",4437,"TLI",2018,2,8,39,NA,NA,NA
"WGN38","C",63,98,"WGN38C63",3153,"TLI",2018,1,34,43,NA,"6.5","0.925324675"
"WGN38","C",63,98,"WGN38C63",4438,"TLI",2018,2,26,5,NA,"5.7","0.351219512"
"WGN38","C",64,99,"WGN38C64",3154,"TLI",2018,1,46,37,NA,NA,"0.092857143"
"WGN38","C",64,99,"WGN38C64",4439,"TLI",2018,2,22,19,NA,"6.1","0.134782609"
"WGN38","C",65,100,"WGN38C65",3155,"TLI",2018,1,40,11,NA,"6.4","0.125"
"WGN38","C",65,100,"WGN38C65",4440,"TLI",2018,2,25,8,NA,NA,"0.048979592"
"WGN38","C",66,101,"WGN38C66",3156,"TLI",2018,1,42,6,NA,"5.9","0.218181818"
"WGN38","C",66,101,"WGN38C66",4441,"TLI",2018,2,12,8,NA,NA,"0.026086957"
"WGN38","C",67,102,"WGN38C67",3157,"TLI",2018,1,56,4,NA,NA,"0.019762846"
"WGN38","C",67,102,"WGN38C67",4442,"TLI",2018,2,23,41,NA,NA,"0.037974684"
"WGN38","C",68,103,"WGN38C68",3158,"TLI",2018,1,56,11,NA,NA,"0.084507042"
"WGN38","C",68,103,"WGN38C68",4443,"TLI",2018,2,3,42,NA,NA,"0.0375"
"WGN38","C",69,104,"WGN38C69",3159,"TLI",2018,1,44,44,NA,"6","0.288311688"
"WGN38","C",69,104,"WGN38C69",4444,"TLI",2018,2,6,46,NA,"7.7",NA
"WGN38","C",70,105,"WGN38C70",3160,"TLI",2018,1,47,5,"self",NA,NA
"WGN38","C",70,105,"WGN38C70",4445,"TLI",2018,2,10,46,"self",NA,NA
"WGN38","C",71,106,"WGN38C71",3161,"TLI",2018,1,44,30,NA,"5.9","0.98961039"
"WGN38","C",71,106,"WGN38C71",4446,"TLI",2018,2,11,33,NA,NA,"0.083333333"
"WGN38","C",72,107,"WGN38C72",3162,"TLI",2018,1,46,21,NA,"6.6","0.387755102"
"WGN38","C",72,107,"WGN38C72",4447,"TLI",2018,2,22,21,NA,"6.9","0.571428571"
"WGN38","C",73,108,"WGN38C73",3163,"TLI",2018,1,34,9,NA,NA,"0.094619666"
"WGN38","C",73,108,"WGN38C73",4448,"TLI",2018,2,15,9,NA,NA,"0.055102041"
"WGN38","C",74,109,"WGN38C74",3164,"TLI",2018,1,57,26,NA,"6.3","0.106164384"
"WGN38","C",74,109,"WGN38C74",4449,"TLI",2018,2,3,18,NA,NA,NA
"WGN38","C",75,110,"WGN38C75",3165,"TLI",2018,1,37,20,NA,"5.9","0.685714286"
"WGN38","C",75,110,"WGN38C75",4450,"TLI",2018,2,24,13,NA,"6.4","0.833766234"
"WGN38","C",76,111,"WGN38C76",3166,"TLI",2018,1,55,25,NA,"5.5","0.161538462"
"WGN38","C",76,111,"WGN38C76",4451,"TLI",2018,2,27,6,NA,NA,"0.047368421"
"WGN38","C",NA,112,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,112,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",78,113,"WGN38C78",3168,"TLI",2018,1,53,29,NA,"6","0.388888889"
"WGN38","C",78,113,"WGN38C78",4453,"TLI",2018,2,25,41,NA,"6","0.201219512"
"WGN38","C",79,114,"WGN38C79",3169,"TLI",2018,1,40,24,NA,NA,"0.020408163"
"WGN38","C",79,114,"WGN38C79",4454,"TLI",2018,2,12,44,NA,NA,NA
"WGN38","C",80,115,"WGN38C80",3170,"TLI",2018,1,31,15,NA,NA,"0.024324324"
"WGN38","C",80,115,"WGN38C80",4455,"TLI",2018,2,16,12,NA,NA,NA
"WGN38","C",NA,116,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,116,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,117,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,117,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,118,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,118,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,119,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,119,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,120,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,120,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,121,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,121,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,122,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,122,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,123,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,123,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,124,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,124,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,125,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,125,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,126,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,126,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,127,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,127,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,128,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,128,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,129,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,129,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN38","C",NA,130,NA,NA,"TLI",2018,1,NA,NA,NA,NA,NA
"WGN38","C",NA,130,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN39","C",1,1,"WGN39C01",3206,"TLI",2018,1,58,22,NA,NA,"0.017857143"
"WGN39","C",1,1,"WGN39C01",4491,"TLI",2018,2,11,18,NA,NA,"0.017241379"
"WGN39","D",1,2,"WGN39D01",3271,"TLI",2018,1,43,8,NA,"6.8","0.124285714"
"WGN39","D",1,2,"WGN39D01",4556,"TLI",2018,2,20,39,NA,"7.2","0.373134328"
"WGN39","C",2,3,"WGN39C02",3207,"TLI",2018,1,43,38,NA,NA,"0.006153846"
"WGN39","C",2,3,"WGN39C02",4492,"TLI",2018,2,21,36,NA,NA,"0.007692308"
"WGN39","D",2,4,"WGN39D02",3272,"TLI",2018,1,48,39,NA,"7","0.573529412"
"WGN39","D",2,4,"WGN39D02",4557,"TLI",2018,2,20,11,NA,"5.8","0.263013699"
"WGN39","C",3,5,"WGN39C03",3208,"TLI",2018,1,31,36,NA,NA,"0.025641026"
"WGN39","C",3,5,"WGN39C03",4493,"TLI",2018,2,3,20,NA,NA,"0.018292683"
"WGN39","D",3,6,"WGN39D03",3273,"TLI",2018,1,38,11,NA,NA,"0.048"
"WGN39","D",3,6,"WGN39D03",4558,"TLI",2018,2,20,43,NA,NA,"0.08125"
"WGN39","C",4,7,"WGN39C04",3209,"TLI",2018,1,58,33,NA,"7.4","0.380487805"
"WGN39","C",4,7,"WGN39C04",4494,"TLI",2018,2,25,31,NA,NA,"0.073593074"
"WGN39","D",4,8,"WGN39D04",3274,"TLI",2018,1,46,38,NA,"8.6","0.18452381"
"WGN39","D",4,8,"WGN39D04",4559,"TLI",2018,2,6,28,NA,"6.7",NA
"WGN39","C",5,9,"WGN39C05",3210,"TLI",2018,1,41,26,NA,"7.2","0.137142857"
"WGN39","C",5,9,"WGN39C05",4495,"TLI",2018,2,24,29,NA,NA,"0.013157895"
"WGN39","D",5,10,"WGN39D05",3275,"TLI",2018,1,40,25,NA,NA,NA
"WGN39","D",5,10,"WGN39D05",4560,"TLI",2018,2,10,5,NA,NA,NA
"WGN39","C",6,11,"WGN39C06",3211,"TLI",2018,1,43,9,NA,NA,NA
"WGN39","C",6,11,"WGN39C06",4496,"TLI",2018,2,7,4,NA,NA,NA
"WGN39","D",6,12,"WGN39D06",3276,"TLI",2018,1,50,10,NA,"7","0.048591549"
"WGN39","D",6,12,"WGN39D06",4561,"TLI",2018,2,9,13,NA,NA,"0.007462687"
"WGN39","C",7,13,"WGN39C07",3212,"TLI",2018,1,41,46,NA,NA,"0.026785714"
"WGN39","C",7,13,"WGN39C07",4497,"TLI",2018,2,26,46,NA,NA,NA
"WGN39","D",7,14,"WGN39D07",3277,"TLI",2018,1,48,46,NA,NA,NA
"WGN39","D",7,14,"WGN39D07",4562,"TLI",2018,2,28,39,NA,NA,NA
"WGN39","C",8,15,"WGN39C08",3213,"TLI",2018,1,39,27,NA,"6.7","0.178107607"
"WGN39","C",8,15,"WGN39C08",4498,"TLI",2018,2,4,4,NA,NA,"0.052631579"
"WGN39","D",8,16,"WGN39D08",3278,"TLI",2018,1,44,7,NA,NA,"0.049450549"
"WGN39","D",8,16,"WGN39D08",4563,"TLI",2018,2,14,17,NA,NA,"0.006904488"
"WGN39","C",9,17,"WGN39C09",3214,"TLI",2018,1,36,11,NA,NA,"0.007792208"
"WGN39","C",9,17,"WGN39C09",4499,"TLI",2018,2,17,22,NA,NA,"0.042857143"
"WGN39","D",9,18,"WGN39D09",3279,"TLI",2018,1,46,14,NA,"7.4","0.206493506"
"WGN39","D",9,18,"WGN39D09",4564,"TLI",2018,2,26,36,NA,NA,"0.045882353"
"WGN39","C",10,19,"WGN39C10",3215,"TLI",2018,1,51,10,NA,"7.2","0.373239437"
"WGN39","C",10,19,"WGN39C10",4500,"TLI",2018,2,8,32,NA,NA,NA
"WGN39","D",10,20,"WGN39D10",3280,"TLI",2018,1,56,9,NA,NA,NA
"WGN39","D",10,20,"WGN39D10",4565,"TLI",2018,2,2,26,NA,NA,NA
"WGN39","C",11,21,"WGN39C11",3216,"TLI",2018,1,54,13,NA,NA,"0.076056338"
"WGN39","C",11,21,"WGN39C11",4501,"TLI",2018,2,28,36,NA,NA,"0.025119617"
"WGN39","D",11,22,"WGN39D11",3281,"TLI",2018,1,33,11,NA,NA,NA
"WGN39","D",11,22,"WGN39D11",4566,"TLI",2018,2,5,18,NA,NA,"0.013333333"
"WGN39","C",12,23,"WGN39C12",3217,"TLI",2018,1,44,45,"self",NA,NA
"WGN39","C",12,23,"WGN39C12",4502,"TLI",2018,2,19,1,"self",NA,NA
"WGN39","D",12,24,"WGN39D12",3282,"TLI",2018,1,52,23,NA,"7.7","0.144578313"
"WGN39","D",12,24,"WGN39D12",4567,"TLI",2018,2,5,43,NA,"7.5","0.139705882"
"WGN39","C",13,25,"WGN39C13",3218,"TLI",2018,1,57,45,NA,NA,"0.047297297"
"WGN39","C",13,25,"WGN39C13",4503,"TLI",2018,2,2,37,NA,NA,"0.034615385"
"WGN39","D",13,26,"WGN39D13",3283,"TLI",2018,1,35,17,NA,NA,"0.077027027"
"WGN39","D",NA,26,NA,NA,"TLI",2018,2,NA,NA,NA,NA,NA
"WGN39","C",14,27,"WGN39C14",3219,"TLI",2018,1,54,7,NA,NA,"0.01097561"
"WGN39","C",14,27,"WGN39C14",4504,"TLI",2018,2,1,29,NA,NA,NA
"WGN39","D",14,28,"WGN39D14",3284,"TLI",2018,1,40,10,NA,NA,NA
"WGN39","D",14,28,"WGN39D14",4569,"TLI",2018,2,4,2,NA,NA,NA
"WGN39","C",15,29,"WGN39C15",3220,"TLI",2018,1,51,14,NA,NA,"0.0234375"
"WGN39","C",15,29,"WGN39C15",4505,"TLI",2018,2,12,40,NA,NA,"0.004761905"
"WGN39","D",15,30,"WGN39D15",3285,"TLI",2018,1,39,9,NA,NA,"0.021176471"
"WGN39","D",15,30,"WGN39D15",4570,"TLI",2018,2,4,15,NA,NA,"0.008928571"
"WGN39","C",16,31,"WGN39C16",3221,"TLI",2018,1,42,9,NA,"7","0.114285714"
"WGN39","C",16,31,"WGN39C16",4506,"TLI",2018,2,13,13,NA,NA,"0.026923077"
"WGN39","D",16,32,"WGN39D16",3286,"TLI",2018,1,51,44,NA,"7.3","0.139285714"
"WGN39","D",16,32,"WGN39D16",4571,"TLI",2018,2,23,40,NA,NA,"0.131147541"
"WGN39","C",17,33,"WGN39C17",3222,"TLI",2018,1,38,6,"self",NA,NA
"WGN39","C",17,33,"WGN39C17",4507,"TLI",2018,2,15,29,"self",NA,NA
"WGN39","D",17,34,"WGN39D17",3287,"TLI",2018,1,36,8,NA,NA,"0.056756757"
"WGN39","D",17,34,"WGN39D17",4572,"TLI",2018,2,9,24,NA,NA,"0.011131725"
"WGN39","C",18,35,"WGN39C18",3223,"TLI",2018,1,47,44,NA,NA,"0.054545455"
"WGN39","C",18,35,"WGN39C18",4508,"TLI",2018,2,14,2,NA,NA,NA
"WGN39","D",18,36,"WGN39D18",3288,"TLI",2018,1,35,30,NA,NA,"0.011111111"
"WGN39","D",18,36,"WGN39D18",4573,"TLI",2018,2,15,6,NA,NA,NA
"WGN39","C",19,37,"WGN39C19",3224,"TLI",2018,1,33,10,NA,NA,NA
"WGN39","C",19,37,"WGN39C19",4509,"TLI",2018,2,5,2,NA,NA,"0.042857143"
"WGN39","D",19,38,"WGN39D19",3289,"TLI",2018,1,39,26,NA,NA,"0.01119403"
"WGN39","D",19,38,"WGN39D19",4574,"TLI",2018,2,28,9,NA,NA,NA
"WGN39","C",20,39,"WGN39C20",3225,"TLI",2018,1,36,9,NA,NA,"0.060810811"
"WGN39","C",20,39,"WGN39C20",4510,"TLI",2018,2,16,16,NA,NA,"0.061363636"
"WGN39","D",20,40,"WGN39D20",3290,"TLI",2018,1,50,40,NA,NA,"0.05"
"WGN39","D",20,40,"WGN39D20",4575,"TLI",2018,2,22,39,NA,NA,"0.042857143"
"WGN39","C",21,41,"WGN39C21",3226,"TLI",2018,1,52,25,NA,"7.4","0.347058824"
"WGN39","C",21,41,"WGN39C21",4511,"TLI",2018,2,28,16,NA,"6.4","0.340243902"
"WGN39","D",21,42,"WGN39D21",3291,"TLI",2018,1,43,39,NA,"7.5","0.155405405"
"WGN39","D",21,42,"WGN39D21",4576,"TLI",2018,2,13,7,NA,NA,"0.05"
"WGN39","C",22,43,"WGN39C22",3227,"TLI",2018,1,39,46,NA,"7.4","0.384"
"WGN39","C",22,43,"WGN39C22",4512,"TLI",2018,2,28,26,NA,NA,"0.004285714"
"WGN39","D",22,44,"WGN39D22",3292,"TLI",2018,1,51,29,NA,NA,"0.049242424"
"WGN39","D",22,44,"WGN39D22",4577,"TLI",2018,2,13,18,NA,NA,NA
"WGN39","C",23,45,"WGN39C23",3228,"TLI",2018,1,55,9,NA,"6.6","0.12739726"
"WGN39","C",23,45,"WGN39C23",4513,"TLI",2018,2,10,15,NA,NA,"0.005434783"
"WGN39","D",23,46,"WGN39D23",3293,"TLI",2018,1,30,26,NA,NA,NA
"WGN39","D",23,46,"WGN39D23",4578,"TLI",2018,2,16,15,NA,NA,NA
"WGN39","C",24,47,"WGN39C24",3229,"TLI",2018,1,54,46,NA,"6.1","0.160273973"
"WGN39","C",24,47,"WGN39C24",4514,"TLI",2018,2,2,35,NA,NA,"0.01119403"
"WGN39","D",24,48,"WGN39D24",3294,"TLI",2018,1,38,46,NA,NA,NA
"WGN39","D",24,48,"WGN39D24",4579,"TLI",2018,2,5,4,NA,NA,NA
"WGN39","C",25,49,"WGN39C25",3230,"TLI",2018,1,51,39,NA,NA,"0.130769231"
"WGN39","C",25,49,"WGN39C25",4515,"TLI",2018,2,22,26,NA,"6.3","0.133333333"
"WGN39","D",25,50,"WGN39D25",3295,"TLI",2018,1,52,20,NA,NA,"0.014705882"
"WGN39","D",25,50,"WGN39D25",4580,"TLI",2018,2,16,10,NA,NA,NA
"WGN39","C",26,51,"WGN39C26",3231,"TLI",2018,1,56,39,NA,NA,"0.069863014"
"WGN39","C",26,51,"WGN39C26",4516,"TLI",2018,2,20,44,NA,"7.3","0.226027397"
"WGN39","D",26,52,"WGN39D26",3296,"TLI",2018,1,47,37,NA,NA,"0.047368421"
"WGN39","D",26,52,"WGN39D26",4581,"TLI",2018,2,19,30,NA,NA,"0.055263158"
"WGN39","C",27,53,"WGN39C27",3232,"TLI",2018,1,48,12,NA,NA,"0.020833333"
"WGN39","C",27,53,"WGN39C27",4517,"TLI",2018,2,28,1,NA,NA,"0.028571429"
"WGN39","D",27,54,"WGN39D27",3297,"TLI",2018,1,41,37,NA,NA,"0.028"
"WGN39","D",27,54,"WGN39D27",4582,"TLI",2018,2,15,1,NA,NA,"0.008547009"
"WGN39","C",28,55,"WGN39C28",3233,"TLI",2018,1,34,42,NA,NA,NA
"WGN39","C",28,55,"WGN39C28",4518,"TLI",2018,2,27,38,NA,NA,NA
"WGN39","D",28,56,"WGN39D28",3298,"TLI",2018,1,57,6,NA,"7.1","0.149807939"
"WGN39","D",28,56,"WGN39D28",4583,"TLI",2018,2,7,41,NA,NA,NA
"WGN39","C",29,57,"WGN39C29",3234,"TLI",2018,1,34,26,NA,NA,"0.008955224"
"WGN39","C",29,57,"WGN39C29",4519,"TLI",2018,2,6,15,NA,NA,NA
"WGN39","D",29,58,"WGN39D29",3299,"TLI",2018,1,47,14,NA,"6.1","0.170833333"
"WGN39","D",29,58,"WGN39D29",4584,"TLI",2018,2,19,18,NA,NA,"0.029933481"
"WGN39","C",30,59,"WGN39C30",3235,"TLI",2018,1,33,40,NA,NA,NA
"WGN39","C",30,59,"WGN39C30",4520,"TLI",2018,2,20,18,NA,NA,NA
"WGN39","D",30,60,"WGN39D30",3300,"TLI",2018,1,54,10,NA,NA,"0.017391304"
"WGN39","D",30,60,"WGN39D30",4585,"TLI",2018,2,7,20,NA,NA,"0.025"
"WGN39","C",31,61,"WGN39C31",3236,"TLI",2018,1,56,44,NA,NA,"0.030337079"
"WGN39","C",31,61,"WGN39C31",4521,"TLI",2018,2,20,3,NA,NA,"0.017045455"
"WGN39","D",31,62,"WGN39D31",3301,"TLI",2018,1,31,21,NA,NA,NA
"WGN39","D",31,62,"WGN39D31",4586,"TLI",2018,2,18,17,NA,NA,NA
"WGN39","C",32,63,"WGN39C32",3237,"TLI",2018,1,48,30,NA,NA,"0.036486486"
"WGN39","C",32,63,"WGN39C32",4522,"TLI",2018,2,20,9,NA,NA,"0.084507042"
"WGN39","D",32,64,"WGN39D32",3302,"TLI",2018,1,42,20,NA,NA,"0.054545455"
"WGN39","D",32,64,"WGN39D32",4587,"TLI",2018,2,10,10,NA,NA,NA
"WGN39","C",33,65,"WGN39C33",3238,"TLI",2018,1,49,1,NA,NA,"0.009389671"
"WGN39","C",33,65,"WGN39C33",4523,"TLI",2018,2,13,9,NA,NA,NA
