"height","reproductive_tiller_ct","florets_per_spikelet","emergence_percent","stem_diameter","yield_per_plant","floret_site_utilization","spikelet_density","yield_per_spike","thousand_grain_weight","spikelets_per_spike","merge_col","flag_leaf_area","anthesis_score"
"90","58","7","0.70212766","2.1",NA,"0.003663004","0.829787234","0.004888889",NA,26,"WGN39C03_TLI_2018_1",26,4
"95","120","4.333333333","0.945205479","1.813333333",NA,"0.030027804","1.136986301","0.0156","4.333",27.6666666666667,"WGN55C61_TLI_2018_1",17,4
"90","138","3.333333333","1.095238095","1.733333333",NA,NA,"1.238095238",NA,NA,26,"WGN38D01_TLI_2018_1",16,5
"95","87","4.333333333","1.066666667","1.98",NA,NA,"0.8",NA,NA,24,"WGN15C59_TLI_2018_1",12,5
"110","33","5","0.931034483","2.476666667",NA,"0.007317073","0.942528736","0.0061",NA,27.3333333333333,"WGN45D22_TLI_2018_1",20.4,5
"120","200","5.333333333","1.141304348","1.793333333",NA,"0.0159375","0.652173913","0.0085",NA,20,"WGN15D14_TLI_2018_1",18,6
"95","101","6","1.073684211","2.373333333",NA,"0.010883483","0.747368421","0.007818182",NA,23.6666666666667,"WGN46D05_TLI_2018_1",48,8
"95","25","6.666666667","0.939759036","2.116666667",NA,NA,"0.831325301",NA,NA,23,"WGN46C50_TLI_2018_1",18,5
"80","97","5","1.254901961","2.103333333",NA,"0.028571429","0.823529412","0.015","5",21,"WGN36D01_TLI_2018_1",26.4,5
"110","128","5","1.011627907","2.136666667",NA,"0.04","0.872093023","0.03","6",25,"WGN55C37_TLI_2018_1",15,7
"105","116","4","1.375","1.836666667",NA,"0.095769231","0.902777778","0.05432","6.649",21.6666666666667,"WGN26D22_TLI_2018_1",18.7,8
"90","42","5.666666667","0.958333333","2.096666667",NA,"0.018823529","1.041666667","0.016666667",NA,25,"WGN55C18_TLI_2018_1",14.4,5
"85","30","6.666666667","1.457142857","1.996666667",NA,"0.009130435","0.985714286","0.0085",NA,23,"WGN36D49_TLI_2018_1",11.7,5
"85","18","6.666666667","1.2","2.063333333",NA,NA,"0.72",NA,NA,18,"WGN26D14_TLI_2018_1",18,5
"90","31","4.666666667","0.847826087","2.03",NA,"0.012276786","0.782608696","0.004375",NA,24,"WGN46C14_TLI_2018_1",14,8
"105","87","4.666666667","1.216216216","1.846666667",NA,"0.00931677","0.932432432","0.004166667",NA,23,"WGN15D25_TLI_2018_1",20,6
"90","81","5","1.159090909","2.016666667",NA,"0.042735043","0.886363636","0.029111111","5.24",26,"WGN45D14_TLI_2018_1",10.4,7
"105","136","4.666666667","1.0625","1.956666667",NA,"0.064285714","0.854166667","0.0445","5.427",27.3333333333333,"WGN26C32_TLI_2018_1",22,8
"100","72","4.333333333","0.818181818","2.18",NA,"0.010143702","0.886363636","0.009",NA,26,"WGN63C64_TLI_2018_1",14,4
"75","78","3.333333333","1.291666667","1.963333333",NA,"0.029577465","0.986111111","0.016333333",NA,23.6666666666667,"WGN38D04_TLI_2018_1",13,5
"65","37","5.666666667","1.083333333","1.91",NA,"0.025210084","0.875","0.017",NA,21,"WGN07D25_TLI_2018_1",14,8
"90","95","4.333333333","1.161290323","1.516666667",NA,"0.005867014","0.951612903",NA,NA,19.6666666666667,"WGN15C46_TLI_2018_1",8.8,6
"80","62","5.666666667","1.115384615","2.17",NA,"0.023204736","1.128205128","0.017857143","4.63",29.3333333333333,"WGN46D30_TLI_2018_1",23.4,8
"100","104","5.666666667","1.325581395","2.243333333",NA,"0.075204765","0.918604651","0.072111111","6.426",26.3333333333333,"WGN38C03_TLI_2018_1",13,8
"95","63","6","0.831683168","2.526666667",NA,NA,"0.732673267",NA,NA,24.6666666666667,"WGN39D40_TLI_2018_1",15,5
"90","113","4","1.094594595","1.663333333",NA,NA,"0.837837838",NA,NA,20.6666666666667,"WGN15D30_TLI_2018_1",12.6,5
"85","87","4.666666667","1.068493151","1.986666667",NA,"0.045211931","0.890410959","0.021571429","4.719",21.6666666666667,"WGN46D34_TLI_2018_1",16.2,8
"75","61","2","0.736842105","1.47",NA,NA,"1.140350877",NA,NA,21.6666666666667,"WGN07C33_TLI_2018_1",9.6,3
"75","49","3","0.845070423","2.32",NA,NA,"0.957746479",NA,NA,22.6666666666667,"WGN07D55_TLI_2018_1",18.2,5
"70","58","2.333333333","0.6","1.216666667",NA,NA,"1.2",NA,NA,18,"WGN45C40_TLI_2018_1",8.4,3
"80","178","4","1.058823529","1.47",NA,NA,"1.196078431",NA,NA,20.3333333333333,"WGN26D01_TLI_2018_1",9.9,4
"75","42","3","0.904761905","1.6",NA,NA,"0.952380952",NA,NA,20,"WGN38C09_TLI_2018_1",8.4,4
"105","144","4.333333333","1.256756757","1.71",NA,"0.003118503","1","0.000777778",NA,24.6666666666667,"WGN26D02_TLI_2018_1",20.9,5
"80","104","4","0.84","1.853333333",NA,"0.016460905","1.08","0.007333333",NA,27,"WGN55D10_TLI_2018_1",12,5
"85","160","3.666666667","0.929577465","1.94",NA,"0.007127019","1.154929577","0.004142857",NA,27.3333333333333,"WGN38C04_TLI_2018_1",12.8,7
"55","33","2.333333333","0.75","1.433333333",NA,NA,"1.125",NA,NA,15,"WGN07C34_TLI_2018_1",11.7,3
"90","156","6.333333333","1.063291139","2.07",NA,"0.002335721","0.987341772","0.002384615",NA,26,"WGN38P01_TLI_2018_1",10.4,6
"95","73","4","1.068493151","1.75",NA,"0.009090909","0.904109589","0.0049",NA,22,"WGN59P01_TLI_2018_1",15.3,5
"105","142","5","1.290697674","2.113333333",NA,"0.029166667","0.837209302","0.017","4.857",24,"WGN45D20_TLI_2018_1",16,6
"90","78","4.333333333","0.949367089","1.076666667",NA,"0.010332951","0.848101266","0.004166667",NA,22.3333333333333,"WGN15D34_TLI_2018_1",12.8,5
"95","84","6","0.866666667","2.273333333",NA,"0.009661836","0.766666667","0.007333333",NA,23,"WGN26C37_TLI_2018_1",22,6
"105","49","6.666666667","1.178571429","2.176666667",NA,"0.046285714","0.892857143","0.050142857","6.5",25,"WGN45D25_TLI_2018_1",11,5
"70","33","6","0.952380952","1.956666667",NA,NA,"0.825396825",NA,NA,17.3333333333333,"WGN36D54_TLI_2018_1",13.2,5
"110","106","6.333333333","0.741935484","2.02",NA,"0.00259553","0.784946237","0.0024",NA,24.3333333333333,"WGN63D39_TLI_2018_1",24,4
"105","103","6.333333333","0.861111111","2.153333333",NA,"0.008731506","0.574074074","0.008571429",NA,20.6666666666667,"WGN15C49_TLI_2018_1",12.6,5
"70","6","5.666666667","1.014705882","2.023333333",NA,NA,"0.926470588",NA,NA,21,"WGN26D03_TLI_2018_1",16.5,5
"100","22","3.666666667","1.011235955","2.58",NA,"0.003099174","0.741573034","0.000625",NA,22,"WGN15C41_TLI_2018_1",17.6,5
"100","116","4.333333333","1.107142857","2.253333333",NA,"0.112087912","1","0.063341","4.837",28,"WGN46D35_TLI_2018_1",26.4,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN38C08_TLI_2018_1",NA,NA
"95","74","4.666666667","1","2.083333333",NA,"0.018095238","0.833333333","0.008888889",NA,25,"WGN46C24_TLI_2018_1",19.8,5
"100","86","4","0.9","1.913333333",NA,NA,"0.871428571",NA,NA,20.3333333333333,"WGN15C42_TLI_2018_1",16,4
"100","62","3.666666667","0.75","2.203333333",NA,"0.008154636","0.977272727","0.003",NA,28.6666666666667,"WGN45C44_TLI_2018_1",15.3,5
"85","106","5","0.942857143","1.94",NA,"0.021645022","1.1","0.010777778","3.88",25.6666666666667,"WGN07C45_TLI_2018_1",14.4,5
"105","122","5.333333333","0.952941176","2.266666667",NA,"0.05078125","0.988235294","0.045227917","5.879",28,"WGN39D45_TLI_2018_1",10.8,5
"115","159","4.666666667","0.913043478","2",NA,"0.012884268","0.858695652","0.008916667",NA,26.3333333333333,"WGN63D36_TLI_2018_1",17.1,5
"75","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN36C15_TLI_2018_1",12,4
"100","189","5","0.870967742","2.173333333",NA,"0.003571429","0.752688172","0.001833333",NA,23.3333333333333,"WGN39C36_TLI_2018_1",28.6,5
"80","84","4.333333333","1.11627907","2.2",NA,"0.007417582","0.930232558","0.004",NA,26.6666666666667,"WGN38C32_TLI_2018_1",19.8,5
"85","50","2.333333333","1.064516129","1.563333333",NA,NA,"1.016129032",NA,NA,21,"WGN15C22_TLI_2018_1",7.7,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN59P01_TLI_2018_1",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN38C33_TLI_2018_1",NA,NA
"90","68","5.333333333","1.083333333","2.063333333",NA,"0.02","1.041666667","0.008833333",NA,25,"WGN36D30_TLI_2018_1",19,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN36C57_TLI_2018_1",NA,NA
"85","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26D35_TLI_2018_1",24.2,7
"85","36","4.666666667","0.680412371","2.336666667",NA,"0.017292043","0.81443299","0.014",NA,26.3333333333333,"WGN26C65_TLI_2018_1",15.3,5
"85","41","5.333333333","0.949367089","1.873333333",NA,"0.013536096","0.860759494","0.008636364",NA,22.6666666666667,"WGN55D35_TLI_2018_1",12,5
"75","62","3","0.984375","1.716666667",NA,NA,"0.875",NA,NA,18.6666666666667,"WGN39C19_TLI_2018_1",20.9,5
"95","126","5","0.857142857","1.943333333",NA,NA,"0.791208791",NA,NA,24,"WGN39D11_TLI_2018_1",14.4,5
"65","18","2.333333333","1.310344828","1.38",NA,NA,"1.206896552",NA,NA,17.5,"WGN36D25_TLI_2018_1",13,4
"65","19","2.333333333","1","1.475",NA,NA,"0.961538462",NA,NA,12.5,"WGN46C53_TLI_2018_1",16,3
"95","97","4","0.806451613","2.153333333",NA,NA,"0.76344086",NA,NA,23.6666666666667,"WGN15D10_TLI_2018_1",14.4,5
"95","69","5","0.825","1.776666667",NA,"0.007792208","0.9625","0.0074",NA,25.6666666666667,"WGN63C52_TLI_2018_1",13.5,5
"85","40","4","0.789473684","1.9",NA,"0.008561644","0.960526316","0.005",NA,24.3333333333333,"WGN55C33_TLI_2018_1",15,5
"95","96","5","1.02739726","1.786666667",NA,"0.002777778","0.98630137","0.002833333",NA,24,"WGN38D09_TLI_2018_1",12.6,5
"90","155","2.666666667","0.971830986","1.726666667",NA,"0.027","1.056338028","0.0096",NA,25,"WGN15D15_TLI_2018_1",13.5,5
"70","38","4.666666667","0.971830986","1.8",NA,NA,"0.985915493",NA,NA,23.3333333333333,"WGN07C21_TLI_2018_1",12,5
"95","176","3","1.5","1.65",NA,"0.032894737","1.225806452","0.010833333",NA,25.3333333333333,"WGN45C23_TLI_2018_1",16.5,8
"75","113","5","1.208333333","2.393333333",NA,"0.007142857","1.166666667","0.0041",NA,28,"WGN46D65_TLI_2018_1",12.6,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN45D35_TLI_2018_1",NA,NA
"100","151","4","0.926470588","1.836666667",NA,"0.022260274","1.073529412","0.009666667",NA,24.3333333333333,"WGN55D28_TLI_2018_1",18.7,5
"90","115","4.666666667","1.041666667","1.97",NA,"0.026385928","0.930555556","0.0145","5.273",22.3333333333333,"WGN46C45_TLI_2018_1",14.4,5
"95","149","4","1.2","1.803333333",NA,"0.012658228","1.316666667","0.005166667",NA,26.3333333333333,"WGN45C18_TLI_2018_1",22.8,5
"100","102","4.666666667","0.712871287","1.906666667",NA,NA,"0.702970297",NA,NA,23.6666666666667,"WGN39D50_TLI_2018_1",22.1,4
"80","63","4.333333333","0.851351351","1.77",NA,"0.165680473","1.054054054","0.089333333","4.786",26,"WGN38C43_TLI_2018_1",7,5
"95","164","4","1.153846154","2.08",NA,"0.011867089","1.215384615","0.005875",NA,26.3333333333333,"WGN46D55_TLI_2018_1",16,8
"105","124","5","1.246753247","1.976666667",NA,"0.046044864","1","0.032454545","5.492",25.6666666666667,"WGN26C41_TLI_2018_1",17,7
"105","65","7","1.285714286","2.19",NA,"0.02755102","0.909090909","0.02775","6.167",23.3333333333333,"WGN45D32_TLI_2018_1",19,6
"60","29","3","1.625","1.743333333",NA,"0.005747126","1.208333333","0.002666667",NA,19.3333333333333,"WGN46C51_TLI_2018_1",16,5
"85","74","3.666666667","0.636363636","2.076666667",NA,"0.005253174","1.348484848","0.004",NA,29.6666666666667,"WGN55C54_TLI_2018_1",15,4
"85","72","4.666666667","0.8","2.02",NA,NA,"0.766666667",NA,NA,23,"WGN55C27_TLI_2018_1",14.4,5
"110","58","6","1.231578947","2.48",NA,"0.030505952","0.884210526","0.024625","4.805",28,"WGN45D31_TLI_2018_1",18.7,7
"105","89","5.333333333","1.285714286","1.893333333",NA,"0.025904605","1.085714286","0.0139","3.971",25.3333333333333,"WGN36C25_TLI_2018_1",22,6
"115","145","5.333333333","1.064516129","1.86",NA,"0.002717391","0.741935484","0.0025",NA,23,"WGN15C16_TLI_2018_1",23.4,5
"85","50","7","0.866666667","2.326666667",NA,"0.008560728","0.988888889","0.009111111",NA,29.6666666666667,"WGN07D51_TLI_2018_1",20.9,5
"100","173","5.666666667","0.903614458","2.153333333",NA,"0.070544282","0.879518072","0.052027273","5.538",24.3333333333333,"WGN63D31_TLI_2018_1",31.2,5
"90","175","4.666666667","0.685714286","1.513333333",NA,"0.004527163","1.014285714",NA,NA,23.6666666666667,"WGN63D60_TLI_2018_1",15.4,4
"105","161","5.666666667","0.923076923","2.2",NA,NA,"1.012820513",NA,NA,26.3333333333333,"WGN39C30_TLI_2018_1",17,4
"95","40","4.333333333","0.9","2.416666667",NA,"0.037220844","0.688888889","0.019666667",NA,20.6666666666667,"WGN26D23_TLI_2018_1",31.2,5
"85","38","6","1.186046512","2.55",NA,"0.014492754","0.802325581","0.009142857",NA,23,"WGN07D52_TLI_2018_1",54,8
"110","128","5","0.988235294","1.91",NA,"0.076666667","0.847058824","0.0624","6.783",24,"WGN63C53_TLI_2018_1",19,4
"75","36","8","1.170731707","2.356666667",NA,"0.063235294","1.036585366","0.087833333","6.128",28.3333333333333,"WGN07P01_TLI_2018_1",36.8,8
"110","93","4","0.827586207","2.263333333",NA,"0.02734375","0.827586207","0.015625","5.952",24,"WGN55D29_TLI_2018_1",20.9,4
"80","118","6.666666667","1.12","1.95",NA,"0.060869565","0.92","0.053666667","5.75",23,"WGN07C24_TLI_2018_1",12.6,9
"90","23","6.333333333","1.066666667","2.416666667",NA,"0.002699055","0.866666667","0.002666667",NA,26,"WGN36C21_TLI_2018_1",19.8,8
"80","52","3.666666667","1.130434783","2",NA,NA,"1.043478261",NA,NA,24,"WGN45C09_TLI_2018_1",12,6
"90","81","3.666666667","1","2.08",NA,"0.004363636","0.925925926","0.0018",NA,25,"WGN45D60_TLI_2018_1",13.5,6
"85","43",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN15D61_TLI_2018_1",10.5,4
"90","38","5","1.402597403","2.07",NA,"0.001158301","0.961038961","0.001285714",NA,24.6666666666667,"WGN63D33_TLI_2018_1",15.2,6
"75","39","3","0.552631579","1.906666667",NA,NA,"0.921052632",NA,NA,23.3333333333333,"WGN55D34_TLI_2018_1",14.3,4
"90","71","5.333333333","0.917647059","2.14",NA,"0.007211538","0.917647059","0.006",NA,26,"WGN45D59_TLI_2018_1",25.2,6
"100","105","4","1.098591549","1.793333333",NA,"0.012096774","0.873239437",NA,NA,20.6666666666667,"WGN59P01_TLI_2018_1",15.3,6
"90","111","5.666666667","1.243902439","1.87",NA,"0.016697588","0.93902439","0.011778571",NA,25.6666666666667,"WGN38C73_TLI_2018_1",7.8,7
"90","156","4.666666667","1.208333333","1.733333333",NA,"0.043956044","0.902777778","0.021333333","4.8",21.6666666666667,"WGN46C32_TLI_2018_1",13.5,8
"75","106","2.666666667","0.947368421","1.673333333",NA,"0.046875","1.157894737","0.01075",NA,22,"WGN07C52_TLI_2018_1",21.6,5
"90","57","4.333333333","0.708333333","1.403333333",NA,"0.001498501","0.916666667","0.000857143",NA,22,"WGN15D43_TLI_2018_1",11.4,4
"75",NA,"6.333333333","0.76","2.3",NA,"0.008310249","0.76","0.005",NA,19,"WGN39D47_TLI_2018_1",16,5
"95","170","4.666666667","0.9","1.67",NA,NA,"1.014285714",NA,NA,23.6666666666667,"WGN39D46_TLI_2018_1",19,7
"75","36","6.666666667","0.857142857","2.05",NA,"0.006506024","1.077922078","0.0063",NA,27.6666666666667,"WGN07D32_TLI_2018_1",22.8,5
"95","97","5.666666667","1.071428571","2.026666667",NA,"0.001208703","1.042857143","0.001",NA,24.3333333333333,"WGN55C10_TLI_2018_1",14,5
"75","114","4.333333333","0.945205479","1.976666667",NA,"0.021193093","0.95890411","0.009400286",NA,23.3333333333333,"WGN46D46_TLI_2018_1",18.7,5
"100","123","4.666666667","0.56","1.603333333",NA,"0.002164502","0.88","0.000888889",NA,22,"WGN39D53_TLI_2018_1",14,3
"100","126","5.666666667","1.418918919","1.576666667",NA,"0.027800161","0.986486486","0.019666667","5.13",24.3333333333333,"WGN36D15_TLI_2018_1",12,8
"85","44","7.666666667","1.11627907","2.09",NA,"0.012228261","0.744186047","0.01125",NA,21.3333333333333,"WGN46D51_TLI_2018_1",27.3,8
"100","161","4.333333333","0.866666667","1.646666667",NA,"0.005346005","0.822222222","0.002714286",NA,24.6666666666667,"WGN15D17_TLI_2018_1",10.5,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN07D31_TLI_2018_1",NA,NA
"100","175","5","1.285714286","1.663333333",NA,"0.022402597","1.222222222","0.011625","4.043",25.6666666666667,"WGN07C53_TLI_2018_1",17,9
"110","152","4","1.083333333","1.82",NA,"0.01640625","0.888888889","0.0094",NA,21.3333333333333,"WGN63D23_TLI_2018_1",22,5
"95","185","4","0.761904762","1.57",NA,NA,"1.015873016",NA,NA,21.3333333333333,"WGN39D57_TLI_2018_1",9.1,3
"75","44","4","0.9375","1.576666667",NA,"0.002238806","1.046875","4.00E-04",NA,22.3333333333333,"WGN39C29_TLI_2018_1",18.7,4
"95","113","4","0.925925926","1.886666667",NA,"0.005514706","0.839506173","0.001875",NA,22.6666666666667,"WGN15D37_TLI_2018_1",15,5
"95","135","5","1.0875","1.753333333",NA,"0.017027027","0.925","0.0113","5.381",24.6666666666667,"WGN38D11_TLI_2018_1",10.8,5
"105","29","4.666666667","0.849056604","2.526666667",NA,"0.004591837","0.660377358","0.0025",NA,23.3333333333333,"WGN26D40_TLI_2018_1",11.7,6
"105","107","5.333333333","1.253164557","2.186666667",NA,"0.012964149","0.898734177","0.007454545",NA,23.6666666666667,"WGN55D40_TLI_2018_1",25.2,6
"100","79","5.333333333","1.061538462","1.746666667",NA,"0.021306818","1.015384615","0.01475",NA,22,"WGN63C47_TLI_2018_1",18,5
"95","119","4.666666667","0.975","1.76",NA,"0.002295918","0.875","0.00225",NA,23.3333333333333,"WGN63C48_TLI_2018_1",17.1,5
"95","80","5","1.013513514","1.943333333",NA,"0.018461538","1.054054054","0.0141","5.875",26,"WGN55C05_TLI_2018_1",20.7,5
"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN15C53_TLI_2018_1",26,5
"105","139","4.666666667","0.954545455","1.806666667",NA,"0.0518591","0.829545455","0.032286111","6.053",24.3333333333333,"WGN26C11_TLI_2018_1",20,6
"105","143","6.666666667","1.402597403","1.74",NA,"0.087464789","0.922077922","0.0718",NA,23.6666666666667,"WGN36C22_TLI_2018_1",16,7
"95","66","6","0.759036145","2.003333333",NA,"0.009493671","0.951807229","0.00725",NA,26.3333333333333,"WGN36D20_TLI_2018_1",25.2,5
"80","51","5.333333333","1.175675676","2.073333333",NA,"0.006026786","0.945945946","0.004625",NA,23.3333333333333,"WGN38C60_TLI_2018_1",17.1,5
"105","21","6","1.071428571","2.553333333",NA,"0.010869565","0.704081633","0.010666667",NA,23,"WGN26C45_TLI_2018_1",34.5,8
"90","68","6","0.965517241","1.836666667",NA,"0.005925926","0.862068966","0.004",NA,25,"WGN46C59_TLI_2018_1",25.3,8
"105","16","7.333333333","1.106796117","2.526666667",NA,"0.031220096","0.737864078","0.0268","4.621",25.3333333333333,"WGN45C61_TLI_2018_1",25.2,6
"95","130","4.666666667","0.795180723","2.17",NA,NA,"0.951807229",NA,NA,26.3333333333333,"WGN39C28_TLI_2018_1",24.2,4
"100","161","4","1.567164179","1.92",NA,"0.231331169","1.149253731","0.11748","5.718",25.6666666666667,"WGN38C63_TLI_2018_1",16,8
"80","27","5.333333333","1.186046512","2.383333333",NA,"0.011440678","0.686046512","0.0082",NA,19.6666666666667,"WGN26D39_TLI_2018_1",21.6,5
"110","26","7.333333333","1.00990099","2.23",NA,"0.130096925","0.673267327","0.129896875","7.032",22.6666666666667,"WGN26P01_TLI_2018_1",22,5
"120","108","6.666666667","0.877358491","2.273333333",NA,"0.022972973","0.698113208","0.023222222","6.147",24.6666666666667,"WGN15C17_TLI_2018_1",21.6,5
"100","171","6","1.024390244","2.046666667",NA,"0.051190476","1.024390244","0.0545","6.337",28,"WGN26D59_TLI_2018_1",24.2,5
"90","72","5.666666667","1.105263158","2.52",NA,"0.018585732","1.236842105","0.0202","6.121",31.3333333333333,"WGN45C22_TLI_2018_1",22.8,5
"95","87","4.333333333","0.845070423","1.96",NA,"0.009585799","0.915492958","0.0059",NA,21.6666666666667,"WGN15D18_TLI_2018_1",14.4,5
"85","61","4.333333333","1.37704918","2.123333333",NA,"0.024725275","0.803278689","0.011",NA,16.3333333333333,"WGN07C27_TLI_2018_1",22,5
"90","66","4","1.619047619","1.643333333",NA,"0.033653846","1.238095238","0.0133","3.8",26,"WGN26C64_TLI_2018_1",10.4,6
"85","76","5.666666667","0.892857143","2.156666667",NA,"0.004020849","0.94047619","0.001",NA,26.3333333333333,"WGN38D18_TLI_2018_1",16,6
"90","88","6.333333333","0.851851852","1.95",NA,"0.015789474","0.777777778","0.007","3.333",21,"WGN15C28_TLI_2018_1",27.6,5
"95","48","7","0.851851852","2.4",NA,"0.018285714","0.925925926","0.0181","5.656",25,"WGN39C40_TLI_2018_1",20.9,4
"80","63","3","0.985074627","1.63",NA,"0.005263158","1.134328358","9.00E-04",NA,25.3333333333333,"WGN38C28_TLI_2018_1",5.4,8
"100","148","4","1.394366197","1.723333333",NA,"0.013356164","1.028169014","0.0067",NA,24.3333333333333,"WGN45D01_TLI_2018_1",18,8
"75","49","3.666666667","0.397058824","1.8",NA,"0.004070556","0.985294118","0.002333333",NA,22.3333333333333,"WGN55C47_TLI_2018_1",10.8,2
"90","108","4.666666667","0.971830986","1.806666667",NA,"0.004658385","0.971830986","0.0025",NA,23,"WGN55D33_TLI_2018_1",13,5
"95","36","5.666666667","0.76744186","2.056666667",NA,NA,"0.872093023",NA,NA,25,"WGN63C46_TLI_2018_1",9.9,4
"90","53","5.333333333","0.916666667","1.916666667",NA,"0.011651323","1.097222222","0.006363636",NA,26.3333333333333,"WGN55D11_TLI_2018_1",12.6,4
"105","121","5","1.034482759","2.083333333",NA,"0.076097561","0.942528736","0.0534855","5.367",27.3333333333333,"WGN46D17_TLI_2018_1",23.1,9
"90","76","3.666666667","1.16","2.146666667",NA,"0.006412083","0.773333333","0.001090909",NA,19.3333333333333,"WGN59P01_TLI_2018_1",9.6,5
"85","28","5.666666667","0.857142857","2.063333333",NA,"0.013593005","1.174603175","0.0116",NA,24.6666666666667,"WGN39D13_TLI_2018_1",22.8,4
"85","40","5","1.175675676","1.906666667",NA,"0.024545455","0.891891892","0.0116","4.296",22,"WGN07C06_TLI_2018_1",20.9,6
"85","31","5","1.394366197","1.81",NA,"0.033913043","0.971830986","0.0221","5.667",23,"WGN36C29_TLI_2018_1",17.6,7
"90","102","4.666666667","1.173913043","1.94",NA,"0.020037106","1.115942029","0.0115","4.792",25.6666666666667,"WGN46D53_TLI_2018_1",12,8
"95","105","3.666666667","1.272727273","1.61",NA,"0.013267813","1.121212121","0.0073",NA,24.6666666666667,"WGN07D21_TLI_2018_1",13.5,6
"95","52","4.666666667","0.949367089","2.356666667",NA,"0.050344234","1.050632911","0.0348","5.354",27.6666666666667,"WGN55D54_TLI_2018_1",14.4,5
"90","36","5.333333333","1.2","2.176666667",NA,"0.003461538","0.866666667","0.001",NA,21.6666666666667,"WGN26D32_TLI_2018_1",12.8,5
"95","203","4.333333333","1.183098592","1.766666667",NA,"0.06023976","0.985915493","0.023928","3.94",23.3333333333333,"WGN38C42_TLI_2018_1",12.8,9
"95","87","5.333333333","1.012048193","1.923333333",NA,"0.014765625","0.963855422","0.0125","5.952",26.6666666666667,"WGN39C37_TLI_2018_1",24,6
"110","90","4.333333333","1.156626506","1.82",NA,"0.003900325","0.855421687","0.002140351",NA,23.6666666666667,"WGN15D45_TLI_2018_1",27.3,6
"110","116","4","1.270588235","1.716666667",NA,"0.087857143","0.823529412","0.0383962","5.025",23.3333333333333,"WGN26C16_TLI_2018_1",16.2,6
"105","110","5.666666667","1.309859155","1.896666667",NA,"0.080190311","0.957746479","0.044352","4.893",22.6666666666667,"WGN38C37_TLI_2018_1",21.6,6
"105","124","5","1","2.083333333",NA,"0.003797468","0.94047619","0.0022",NA,26.3333333333333,"WGN15C63_TLI_2018_1",25.3,5
"90","89","3.666666667","0.75","1.85",NA,"0.003030303","1.0125","0.0024",NA,27,"WGN39D18_TLI_2018_1",18,4
"70","39","5.666666667","0.86440678","1.496666667",NA,"0.00081448","1.101694915","8.00E-04",NA,21.6666666666667,"WGN45D27_TLI_2018_1",14.4,4
"105","136","3.666666667","0.958333333","1.733333333",NA,"0.01010101","1.125","0.0069",NA,27,"WGN63C44_TLI_2018_1",12.6,5
"105","78","4.333333333","1.146067416","1.9",NA,"0.025352113","0.797752809","0.0166","6.385",23.6666666666667,"WGN36D34_TLI_2018_1",13.5,6
"105","146","4","0.852941176","2.333333333",NA,"0.027678571","0.823529412","0.0224","7.226",28,"WGN63D06_TLI_2018_1",18,5
"115","177","5.333333333","1.113402062","2.373333333",NA,"0.05625","0.865979381","0.047856","5.714",28,"WGN36D63_TLI_2018_1",14.4,7
"95","107","3.333333333","1.074626866","1.956666667",NA,"0.016027397","1.089552239","0.0038",NA,24.3333333333333,"WGN45C50_TLI_2018_1",19,5
"95","35","6","0.893617021","2.73",NA,"0.12125","0.85106383","0.0929","4.789",26.6666666666667,"WGN46C36_TLI_2018_1",30,5
"100","114","6","1.125","1.793333333",NA,"0.042397661","1.055555556","0.034341111","5.333",25.3333333333333,"WGN38D13_TLI_2018_1",9.8,8
"110","196","4.666666667","1.215189873","1.79",NA,"0.074571429","0.949367089","0.0529","6.08",25,"WGN63D56_TLI_2018_1",17.1,8
"100","105","6","1.011627907","2.373333333",NA,"0.00890411","0.848837209","0.007",NA,24.3333333333333,"WGN63D02_TLI_2018_1",30,5
"85","47","5.666666667","0.857142857","2.746666667",NA,"0.065158371","0.857142857","0.0657","6.844",26,"WGN36C35_TLI_2018_1",26,8
"105","99","6.666666667","1.460526316","2.273333333",NA,"0.147413793","1.144736842","0.1482","5.579",29,"WGN46C48_TLI_2018_1",30,8
"110","65","6","0.97752809","1.853333333",NA,"0.075","0.741573034","0.0552","5.576",22,"WGN26P01_TLI_2018_1",23.1,6
"105","56","5.333333333","0.967741935","2.18",NA,"0.0859375","0.774193548","0.065","5.909",24,"WGN07D19_TLI_2018_1",14.4,6
"105","104","4.333333333","0.65625","2.01",NA,"0.006057692","0.833333333","0.0036",NA,26.6666666666667,"WGN55C44_TLI_2018_1",16,4
"105","118","6","1.037037037","2.046666667",NA,NA,"1.012345679",NA,NA,27.3333333333333,"WGN38C24_TLI_2018_1",13.6,6
"85","49","6.333333333","0.76","2.49",NA,NA,"0.946666667",NA,NA,23.6666666666667,"WGN46C23_TLI_2018_1",20.9,4
